12	6	35	88	143	12	126
76	113	20	116	147	52	123
115	127	127	13	116	26	70
147	80	136	119	130	38	142
123	139	32	117	126	110	147
78	89	32	23	66	81	105
78	91	65	132	36	108	61
60	76	112	142	13	84	2
11	101	13	39	39	37	32
25	80	26	148	94	86	95
108	86	136	1	108	119	93
19	6	87	4	104	93	130
125	70	16	89	114	79	144
20	149	116	48	57	100	75
65	41	8	96	38	12	134
84	23	110	111	149	59	88
124	3	12	71	86	32	4
97	31	125	85	139	53	21
84	134	64	101	104	4	3
12	60	48	74	142	96	22
58	35	15	73	100	130	42
32	131	54	1	3	89	29
102	66	26	121	12	42	46
65	149	111	106	132	68	21
9	132	105	40	68	37	31
52	12	125	100	78	91	68
93	119	40	83	80	21	17
37	68	12	89	29	132	52
107	14	105	69	33	51	128
32	66	112	122	105	5	47
28	3	136	128	37	17	99
72	46	133	79	116	9	46
60	127	103	141	75	40	42
31	55	71	112	14	137	148
2	8	44	22	88	147	92
9	45	25	48	46	40	64
97	106	97	43	71	10	4
131	125	93	29	123	30	97
131	97	65	124	87	80	124
120	72	108	36	76	12	56
33	62	54	11	113	19	79
41	100	2	84	91	60	136
50	49	39	56	133	23	23
109	111	46	35	97	114	30
66	115	18	9	94	50	23
139	85	99	50	76	148	3
59	88	24	23	43	73	94
16	13	130	33	95	132	5
37	104	119	62	133	129	66
110	28	41	127	52	87	11
147	88	39	10	25	11	78
124	36	47	68	77	90	125
14	27	41	43	76	17	100
115	31	79	53	62	1	129
106	55	132	89	121	56	32
71	48	63	66	50	62	109
110	64	37	13	64	116	84
107	132	133	29	71	81	15
70	28	126	90	123	82	88
121	85	54	74	76	141	118
91	108	32	32	34	63	82
23	23	86	44	139	14	115
27	147	145	129	75	132	88
78	104	119	93	128	134	74
8	84	12	126	113	107	45
85	40	102	25	63	63	103
130	135	44	134	40	66	45
98	49	141	37	37	122	129
97	121	50	99	37	105	34
14	105	36	97	97	81	30
44	54	50	149	40	59	18
140	122	53	73	101	29	33
9	1	102	30	16	75	150
84	78	74	133	107	22	107
139	83	7	116	73	143	59
107	79	4	109	108	141	111
26	139	102	99	103	137	80
11	102	87	84	50	129	133
89	47	2	20	123	127	101
76	69	47	144	139	125	145
77	100	133	64	79	147	34
121	43	149	113	10	71	32
98	146	53	22	5	9	20
46	46	90	40	20	14	130
45	54	70	14	88	140	30
2	90	27	1	98	54	107
73	125	22	125	132	87	51
99	2	84	17	136	62	63
69	99	70	111	119	97	42
107	21	120	59	13	88	4
100	19	130	143	135	50	148
50	75	56	15	29	6	42
114	130	80	98	102	140	54
131	85	147	127	54	115	3
93	113	132	59	118	29	150
113	143	71	86	99	56	5
119	105	63	137	78	40	43
20	73	128	130	42	143	18
149	68	118	115	93	80	10
38	50	120	14	83	115	3
67	138	147	142	9	90	55
72	13	71	74	7	20	131
16	13	105	20	87	25	74
98	61	32	133	115	88	25
50	126	69	131	115	4	66
140	11	11	81	73	104	2
54	35	116	52	75	74	56
91	102	144	18	51	26	99
46	134	11	10	120	45	7
128	20	97	30	78	91	20
148	131	25	73	117	62	14
62	35	118	103	16	117	22
74	129	132	142	97	29	13
87	100	39	5	145	16	112
18	51	75	35	75	37	23
96	66	6	43	107	81	79
45	137	74	141	132	82	113
21	116	34	117	20	8	87
36	88	138	103	48	11	115
19	14	61	123	42	138	150
88	27	77	76	53	73	114
86	67	69	86	6	31	82
79	10	132	54	52	63	129
32	115	114	102	120	29	12
146	68	126	55	18	132	95
84	134	81	13	71	14	107
77	133	144	148	150	60	34
23	143	131	40	36	57	81
64	101	44	34	133	5	144
133	86	91	79	72	18	9
25	123	35	7	54	123	150
118	72	101	109	20	139	122
69	106	9	46	55	21	89
5	132	14	150	12	81	52
125	142	41	103	23	15	149
47	92	100	97	14	79	16
80	93	110	142	130	124	140
61	91	90	32	34	45	44
59	118	89	136	53	89	31
70	89	49	52	25	128	131
82	101	15	90	106	6	64
10	97	145	113	26	75	81
99	101	24	13	136	42	76
126	68	24	12	56	49	82
3	84	76	50	86	10	137
122	54	97	106	79	106	106
117	77	64	124	127	120	106
55	50	120	22	78	32	17
129	7	51	36	31	77	128
19	75	128	113	88	118	19
20	1	150	70	23	19	49
97	74	148	81	86	115	27
13	16	83	28	133	26	132
117	136	58	110	45	90	7
23	71	142	98	103	39	34
41	80	68	4	96	22	46
13	127	82	18	93	97	33
100	128	130	102	114	37	94
29	47	133	119	83	78	83
63	113	24	35	141	110	85
125	143	108	67	129	82	37
58	134	98	92	94	138	68
19	116	58	129	122	111	55
139	106	92	67	45	73	9
46	91	123	138	115	13	9
82	73	36	109	85	25	28
73	47	26	106	106	87	87
96	124	78	48	41	51	25
126	99	121	94	138	106	71
91	82	48	127	125	84	35
17	143	21	137	86	70	30
56	149	134	135	29	20	128
95	74	56	145	5	32	21
78	8	59	45	130	75	113
76	69	37	66	133	94	88
97	95	82	6	35	41	114
120	120	31	105	123	58	124
149	111	28	119	107	72	90
30	148	17	124	7	99	3
136	39	103	58	45	90	111
3	134	32	112	150	105	16
33	9	13	15	104	30	105
26	98	3	89	102	10	109
63	44	142	101	21	81	149
28	86	65	117	136	100	31
120	9	18	108	22	124	82
39	45	138	89	16	17	144
48	86	15	147	28	10	30
147	87	147	39	81	119	87
61	52	116	30	95	19	6
64	110	75	137	132	63	147
142	22	132	18	59	6	8
3	117	131	36	147	81	63
123	87	132	76	137	149	22
17	150	135	141	98	109	13
28	56	42	97	31	102	85
55	150	66	126	138	53	107
49	106	137	17	108	135	33
118	149	36	9	44	132	132
94	129	102	98	95	48	83
102	63	143	60	54	100	47
141	58	109	101	90	123	74
131	70	150	40	3	96	112
47	38	3	84	94	98	105
98	40	106	51	142	129	110
109	16	27	24	120	30	139
149	144	83	34	3	72	55
52	13	88	103	6	138	108
143	51	46	88	134	102	12
22	75	4	5	65	81	111
90	121	28	35	86	75	31
106	18	47	56	49	88	1
2	55	69	48	37	115	83
67	42	3	28	128	121	127
64	148	59	13	117	76	59
80	72	147	101	97	53	58
74	111	46	35	104	31	99
50	100	130	87	30	77	146
66	68	147	56	135	102	121
149	59	114	53	12	133	150
69	144	27	61	103	137	91
123	124	50	115	3	21	108
74	64	77	10	45	112	116
75	94	53	141	32	102	84
82	125	118	91	135	58	4
118	102	130	66	62	130	150
27	27	62	58	90	50	3
10	110	10	78	13	85	107
108	55	131	88	74	26	141
22	3	31	96	124	46	127
132	51	82	73	91	142	150
74	88	114	14	47	110	57
56	60	36	15	63	40	135
35	111	104	46	99	126	49
102	86	135	50	46	128	148
5	106	109	83	144	132	133
28	81	112	22	96	86	24
86	60	52	59	66	58	72
115	122	105	110	49	114	123
89	4	9	91	85	28	90
135	41	60	29	8	14	72
18	1	2	22	25	1	33
54	35	84	18	125	136	131
56	14	38	63	126	35	49
126	121	31	88	93	68	35
131	131	109	73	149	13	17
97	104	60	56	33	29	34
34	90	1	57	133	62	44
120	146	121	95	59	23	109
101	114	127	3	32	11	53
103	37	38	53	54	31	148
71	115	82	98	116	20	94
62	69	6	89	40	125	4
138	22	37	127	33	97	128
60	15	118	114	44	27	117
38	21	116	91	64	63	31
52	49	19	41	48	14	61
40	106	131	17	44	125	102
23	58	4	54	131	114	72
77	72	100	102	144	38	122
5	115	85	123	100	86	120
66	132	143	95	27	25	136
64	72	92	13	135	146	54
117	110	23	112	109	26	18
63	115	48	24	15	87	91
68	20	25	110	6	22	99
23	22	75	139	13	68	106
48	73	78	27	110	72	143
135	2	144	17	137	117	85
135	95	92	50	55	149	141
57	68	131	48	144	78	34
56	45	55	137	4	70	131
65	57	15	76	111	9	109
75	37	21	55	117	44	32
63	126	132	3	150	22	69
139	86	30	26	44	57	94
130	93	9	141	54	142	47
98	81	71	100	9	30	115
113	119	145	123	68	23	122
97	101	16	117	85	86	109
13	94	27	40	23	37	51
49	59	88	83	114	90	12
131	141	117	133	25	117	105
120	23	65	60	17	66	120
76	36	113	87	74	22	2
88	88	39	32	81	56	97
53	69	56	49	119	17	69
70	103	31	36	124	67	54
95	125	74	91	17	147	61
55	107	65	142	75	114	64
118	105	32	40	67	33	64
33	116	39	69	112	84	142
29	146	56	33	85	113	87
11	8	112	86	137	101	46
18	106	21	91	48	134	149
131	107	22	95	138	51	91
79	77	70	147	47	102	54
13	111	142	23	89	138	144
109	44	14	41	93	48	91
51	87	142	113	3	124	123
105	24	49	132	132	122	18
133	27	51	135	68	35	85
70	23	111	31	70	147	124
15	150	150	131	121	45	18
128	22	16	18	55	50	77
67	26	39	31	62	1	49
143	125	86	28	19	103	133
132	31	21	57	146	3	97
121	33	74	40	114	14	56
104	77	117	98	49	138	22
37	53	48	1	119	89	47
95	141	5	96	2	12	23
40	2	35	143	83	83	24
149	136	48	6	89	125	39
87	109	105	44	30	14	119
43	12	86	130	32	21	35
121	140	36	26	119	149	7
18	35	47	43	2	20	20
43	35	143	106	59	21	33
149	82	91	89	21	141	144
141	45	39	144	72	66	17
75	27	25	147	32	4	74
49	149	54	102	89	56	68
144	100	141	118	116	136	146
57	140	90	68	71	130	117
21	124	55	131	6	50	108
129	70	7	128	143	70	69
47	132	19	73	103	31	114
124	38	106	147	65	123	96
17	72	3	12	88	6	135
3	139	119	1	118	50	125
142	79	118	15	88	148	87
150	37	120	103	49	72	9
3	4	13	8	149	101	60
86	93	131	10	29	79	64
19	70	41	17	47	63	39
98	56	54	144	20	76	10
11	17	130	27	129	84	140
100	106	48	56	149	7	128
129	14	48	92	108	57	111
110	84	142	93	126	19	48
149	135	1	40	61	33	16
12	109	130	29	77	103	79
36	49	25	95	150	62	20
69	5	73	28	105	83	85
63	31	32	22	110	79	49
17	22	14	110	24	12	88
6	49	124	30	21	30	12
42	20	100	71	31	86	150
91	73	117	128	50	63	149
57	56	32	23	18	129	108
118	35	73	54	34	16	109
105	56	95	104	82	36	101
118	39	5	25	3	124	49
76	51	95	109	84	91	17
88	68	141	33	80	81	129
128	132	64	75	7	76	86
27	35	84	44	75	113	18
65	47	144	17	26	121	95
22	141	141	6	53	104	14
143	74	33	35	115	115	123
16	19	86	15	11	136	3
64	64	45	22	22	129	12
15	42	61	43	22	105	127
90	94	87	149	118	76	15
78	78	121	72	34	27	2
149	140	53	72	3	6	61
74	81	99	66	85	38	34
89	24	91	27	98	138	105
93	90	32	22	84	12	22
99	124	149	114	126	107	67
15	148	82	51	70	110	18
101	66	82	21	81	109	94
89	10	78	71	57	57	124
69	26	66	116	110	52	40
140	38	27	35	80	80	148
77	137	79	110	23	121	92
15	30	65	71	150	41	92
58	51	98	75	147	46	113
87	80	78	103	103	129	126
83	11	99	4	148	60	44
94	136	48	106	64	66	82
100	43	29	16	139	110	27
40	90	85	99	130	3	87
65	13	103	118	26	11	58
36	100	29	61	136	111	13
146	75	104	71	94	96	22
10	51	134	69	71	34	123
91	98	52	148	128	134	127
47	140	3	139	51	90	136
33	149	74	120	48	15	131
49	89	48	83	92	90	104
28	42	131	11	79	62	61
29	39	91	38	2	105	68
56	82	50	133	102	40	12
63	102	122	72	34	77	112
83	30	5	16	109	131	56
94	130	81	3	109	15	137
117	74	36	99	89	43	65
73	41	140	120	109	93	66
44	80	7	24	108	60	114
84	38	8	83	136	42	15
110	44	78	117	92	121	119
19	111	109	134	55	51	102
70	51	137	67	42	51	68
5	149	27	5	90	130	81
1	139	12	139	28	66	42
146	81	15	118	42	80	118
78	147	21	41	98	142	135
15	137	122	92	130	54	55
43	127	121	81	133	20	62
77	106	47	9	27	34	40
56	33	108	28	149	36	60
31	3	130	48	46	133	38
56	142	28	134	150	106	59
75	116	26	14	57	75	68
17	146	61	18	102	51	64
76	104	37	35	116	3	60
4	112	129	76	146	5	133
115	64	90	81	55	59	18
40	49	16	75	104	118	33
102	39	92	48	116	64	15
45	146	115	100	119	144	33
47	74	17	55	27	31	134
141	88	137	95	75	13	84
79	130	101	139	96	108	38
145	82	45	94	34	62	80
33	136	55	17	148	88	127
107	113	103	83	97	94	110
61	48	137	56	147	78	114
98	38	32	17	68	132	51
57	25	125	38	38	121	98
105	29	95	33	73	112	99
137	106	58	29	90	12	2
76	42	54	16	50	116	115
102	127	78	117	70	114	17
139	119	71	23	32	82	56
107	32	48	11	62	44	150
1	46	71	5	143	50	142
49	19	19	115	19	92	135
41	138	100	144	126	121	38
115	5	116	32	63	72	74
64	4	140	57	16	112	119
56	108	9	31	131	25	139
38	118	68	111	43	37	15
21	32	98	41	147	94	61
9	12	86	47	87	90	72
118	71	142	33	133	67	53
74	72	46	35	63	16	3
127	66	85	34	44	19	47
69	8	145	56	119	61	32
78	92	147	116	140	121	24
14	30	70	67	126	24	90
99	133	48	37	105	104	89
126	17	96	103	37	39	145
51	22	11	47	134	1	17
20	140	38	111	65	61	13
7	103	94	10	26	51	67
105	149	64	146	59	122	70
140	102	127	66	23	100	75
148	93	120	69	134	99	72
34	125	121	90	143	90	54
135	58	145	129	1	119	102
101	67	10	29	69	136	119
112	40	24	147	112	140	133
39	73	60	62	11	136	146
83	9	28	65	43	94	49
114	127	1	148	28	105	108
131	145	20	31	28	80	84
16	18	98	27	93	15	138
136	5	115	108	103	63	100
87	64	9	70	47	10	72
23	63	13	94	103	58	1
121	10	11	17	67	142	110
149	139	56	137	114	17	130
89	87	74	141	48	41	22
63	79	1	11	132	45	70
74	11	148	73	87	75	129
140	42	83	110	35	104	104
11	36	79	1	80	54	80
140	84	92	42	10	19	71
6	60	65	62	129	65	117
124	127	1	79	32	99	73
125	148	96	34	142	7	98
91	144	2	94	149	140	4
121	35	117	53	139	36	23
38	52	58	47	142	11	114
37	108	141	39	83	114	48
126	113	100	42	90	59	15
47	8	122	51	18	50	146
60	62	147	144	139	51	130
59	67	116	115	9	107	67
74	102	8	127	6	57	137
45	54	31	133	150	129	41
61	90	34	3	131	52	72
54	124	16	124	122	63	62
117	13	43	130	42	38	38
123	67	147	71	102	64	128
20	31	106	57	26	56	83
19	138	83	127	88	82	57
92	106	144	91	38	130	57
144	119	122	25	4	140	87
101	16	31	142	120	119	128
89	52	101	136	120	59	46
126	57	38	71	129	132	132
115	95	119	116	58	97	118
105	16	133	68	75	47	61
115	61	137	45	46	86	129
43	69	49	90	79	66	110
38	59	125	117	90	35	98
107	129	87	131	52	101	98
50	24	148	29	55	32	122
104	73	11	56	30	117	103
35	53	61	109	107	63	4
2	104	50	149	74	149	131
69	60	55	133	147	123	143
80	70	73	89	149	52	63
18	138	70	31	139	126	103
97	64	31	18	68	42	135
125	119	69	30	55	57	136
5	144	17	29	62	132	100
10	124	4	86	6	144	145
113	113	147	117	83	23	34
82	110	96	46	120	11	150
2	102	23	137	78	51	12
124	28	110	122	24	140	134
141	64	132	31	2	28	134
90	146	13	17	135	60	100
67	41	33	15	69	101	7
124	145	127	29	58	113	128
140	59	51	52	101	148	74
140	134	10	68	95	48	76
29	124	9	117	73	7	48
16	143	88	77	52	134	134
93	75	23	26	125	111	97
144	38	6	37	3	117	99
122	55	32	77	24	24	37
53	54	91	93	51	138	84
87	113	1	12	10	121	30
127	47	119	67	68	114	110
83	76	38	42	134	74	140
142	119	130	70	40	98	46
84	144	114	18	34	106	42
117	24	7	129	91	51	6
73	91	62	108	51	76	97
115	9	11	112	99	23	63
43	143	72	27	86	9	32
38	28	46	120	67	28	49
3	61	33	21	116	88	139
12	17	89	24	128	91	41
53	78	2	4	78	27	79
13	65	89	72	113	81	134
85	72	133	65	3	98	50
58	108	148	137	16	148	137
14	90	55	100	2	72	147
39	113	84	119	147	112	25
11	93	101	40	101	2	14
74	51	70	128	122	44	23
96	54	14	147	135	2	1
80	76	106	40	115	43	95
100	59	37	115	70	3	99
69	29	87	122	89	134	56
63	91	145	139	72	110	145
144	68	104	96	91	127	38
46	20	31	25	23	133	127
131	61	8	148	1	104	146
34	147	40	10	131	105	96
53	138	131	20	45	17	21
34	95	92	126	78	15	20
79	13	97	141	112	131	20
65	97	16	119	12	85	32
12	76	143	31	19	89	109
69	4	148	102	15	21	74
116	130	115	18	92	27	85
102	115	93	99	103	33	94
81	37	95	75	51	42	146
28	43	51	86	72	134	61
111	121	19	58	4	27	6
116	10	45	110	25	113	129
76	110	103	138	22	115	89
41	75	77	79	18	73	6
84	49	12	79	62	42	105
141	90	69	53	70	3	11
27	134	130	5	116	17	143
118	131	138	97	132	105	108
2	50	92	96	83	6	41
28	129	30	25	32	117	98
62	96	79	129	69	59	95
90	41	52	37	95	93	4
150	53	45	83	117	120	4
53	121	146	33	18	24	134
34	69	67	74	118	66	118
86	58	111	101	96	85	53
75	127	147	50	66	72	83
74	62	79	25	28	8	147
9	89	54	109	48	56	60
95	79	134	60	111	10	119
112	46	127	48	43	83	14
21	6	102	25	138	78	5
1	115	123	117	84	104	56
35	32	66	120	101	1	56
59	144	46	29	100	77	25
136	71	139	32	107	150	19
74	8	98	111	20	117	34
140	8	116	70	72	72	145
85	62	72	14	9	134	96
115	34	125	4	84	8	77
66	74	109	137	87	7	132
73	102	134	20	26	91	23
14	87	46	47	76	147	19
74	80	41	113	64	6	73
77	12	66	43	100	47	43
73	132	127	60	133	94	127
46	147	129	58	110	14	21
33	131	84	16	119	97	112
56	9	25	108	67	1	147
66	114	40	47	1	9	9
112	101	21	6	70	86	60
70	102	32	37	88	142	69
52	51	102	99	84	8	109
86	124	72	50	138	80	126
126	150	90	80	137	46	87
75	6	74	145	86	79	39
141	74	13	56	22	143	149
105	56	141	107	104	16	76
112	129	93	97	18	122	146
125	131	149	132	147	68	78
34	34	113	59	39	118	26
73	34	14	150	87	142	63
121	49	7	26	57	89	42
100	105	116	36	115	4	3
47	16	76	81	108	131	101
54	109	117	32	67	40	63
129	61	39	80	144	21	123
73	137	6	23	53	33	114
2	146	31	15	108	55	62
89	95	57	36	61	27	64
115	95	121	51	33	128	97
35	67	131	55	136	42	10
97	43	127	88	40	84	90
133	54	71	32	88	141	146
135	98	19	93	60	100	121
19	106	145	120	92	78	35
13	65	107	114	138	76	111
106	38	17	104	52	140	19
112	102	18	126	21	41	57
22	49	86	149	55	90	70
42	34	12	150	45	141	74
91	4	37	56	61	101	66
103	32	135	90	130	104	44
11	50	96	56	41	41	17
135	80	101	93	18	113	124
3	146	10	35	68	99	130
44	67	47	40	121	70	61
31	12	53	76	109	88	111
46	71	10	74	9	17	52
54	47	132	18	5	140	77
98	39	86	29	122	33	93
142	106	126	40	47	35	96
43	91	145	53	86	88	44
10	56	114	104	86	86	69
107	135	62	20	43	76	37
137	68	122	6	147	75	89
67	114	40	6	83	50	148
54	24	87	149	74	33	109
117	91	37	36	118	102	63
59	124	51	56	20	117	143
25	26	49	48	1	42	108
21	104	53	1	138	44	11
33	119	129	55	56	17	146
131	144	6	48	115	88	115
97	107	68	14	134	13	88
135	109	105	116	28	78	78
111	138	14	40	91	123	20
129	69	11	72	70	48	140
25	104	93	141	118	108	67
55	33	142	141	57	146	129
55	68	91	56	88	16	106
68	83	86	55	136	121	93
48	93	131	58	121	114	121
107	102	92	10	108	17	21
113	60	136	71	26	141	82
74	138	50	4	17	37	149
117	78	122	28	54	28	48
89	92	13	123	63	87	127
110	142	102	47	76	56	14
34	80	105	128	132	92	26
113	29	23	106	95	16	141
60	35	118	126	87	38	13
36	100	99	130	77	17	112
137	77	108	149	92	117	42
60	82	108	121	7	38	46
5	54	4	48	150	113	23
26	18	124	53	92	58	79
124	98	59	63	107	143	142
5	128	10	115	59	107	99
2	119	129	23	17	149	103
65	24	90	73	21	32	138
39	58	93	95	13	132	143
93	124	14	150	13	98	127
73	98	5	61	119	72	95
75	74	54	101	15	43	118
71	142	2	103	34	142	41
113	87	109	49	18	140	95
121	125	57	10	109	128	128
50	88	40	25	27	74	147
134	44	79	74	68	85	80
114	129	90	103	55	80	4
53	6	115	74	74	103	7
112	72	95	136	133	54	56
112	55	103	137	114	42	119
125	38	121	33	89	89	34
116	90	13	35	84	59	22
18	38	79	38	93	68	106
104	34	135	80	12	141	88
113	40	143	130	119	107	46
34	11	116	50	51	28	29
136	49	39	37	125	30	17
95	146	132	22	116	34	133
74	12	84	94	90	65	77
87	87	127	46	125	103	81
139	62	40	120	111	145	42
90	25	68	63	12	120	38
55	26	47	96	124	33	7
84	96	37	119	74	112	84
25	38	36	105	106	12	111
127	124	65	12	79	109	19
98	123	25	53	149	8	106
136	115	18	123	3	85	59
75	138	65	61	66	88	83
135	84	117	128	147	78	133
78	16	138	30	17	84	14
86	139	123	131	110	73	91
55	8	4	3	83	27	110
64	124	115	4	111	40	83
5	87	59	70	94	121	142
13	101	86	3	91	19	64
52	85	87	129	62	54	120
42	15	108	53	145	26	59
128	8	42	13	58	91	25
138	51	67	75	51	72	34
41	114	99	82	50	73	26
38	82	66	143	5	30	9
106	46	59	40	16	149	62
88	142	76	116	146	74	41
39	119	120	84	15	144	146
79	87	107	75	1	3	55
96	62	83	120	47	68	127
31	35	16	61	32	83	41
107	44	129	131	36	85	64
127	92	25	18	130	44	93
12	88	41	121	144	79	134
64	148	77	132	65	37	10
40	75	145	150	66	58	123
150	123	90	89	82	72	20
59	115	64	74	4	126	101
56	12	111	148	92	77	30
80	54	16	22	95	79	140
107	56	65	82	35	130	14
15	1	74	57	125	102	77
50	101	121	73	125	76	88
116	57	111	38	126	146	20
102	15	74	144	100	85	123
60	70	4	97	122	128	83
35	129	122	31	141	108	118
83	143	85	42	137	82	15
73	64	54	145	91	105	1
42	102	123	64	31	106	36
50	18	148	128	102	56	17
100	108	9	107	125	145	55
17	116	39	8	77	128	110
149	111	66	77	106	81	14
9	141	54	91	22	101	109
111	135	79	73	45	23	63
106	52	112	28	33	84	102
143	138	98	45	10	74	108
81	142	119	17	36	96	72
130	20	111	136	103	85	122
22	46	24	101	21	84	57
70	144	74	70	138	98	35
12	81	132	125	148	113	137
123	37	102	91	144	13	136
100	12	78	88	88	110	127
43	111	97	63	84	139	75
23	42	4	80	98	131	122
25	34	20	97	62	137	12
117	142	63	28	26	141	141
17	61	150	149	100	18	89
123	55	19	7	114	63	148
147	96	125	139	88	88	62
149	23	99	45	149	45	82
57	2	109	13	41	95	121
110	72	72	117	86	109	120
141	133	96	141	44	119	139
17	51	101	38	63	3	128
141	13	128	34	4	150	9
150	41	94	105	25	87	44
102	33	63	143	68	107	21
45	59	8	117	98	101	127
75	136	121	119	85	108	65
31	32	69	22	41	49	22
79	64	17	135	40	93	117
33	6	126	130	30	61	104
76	132	47	38	87	43	149
19	103	131	137	149	137	76
106	18	90	38	104	125	128
78	31	148	63	22	71	15
69	116	5	114	90	98	30
66	111	134	92	25	56	44
7	108	88	62	20	123	103
75	130	62	20	137	19	54
5	36	52	132	100	65	52
35	147	36	126	49	69	34
19	73	9	30	88	36	7
110	131	72	119	93	23	3
74	94	41	114	36	15	34
64	113	36	66	129	47	75
85	64	112	29	68	54	20
132	25	124	101	112	145	62
49	2	35	19	124	144	40
61	48	106	34	125	37	106
29	98	57	140	51	118	108
136	64	91	51	97	140	15
106	61	149	81	60	84	124
8	80	50	41	16	109	110
93	106	20	137	136	132	18
145	55	44	80	32	49	82
86	126	83	143	76	93	40
91	43	50	1	60	70	3
92	2	143	63	80	46	71
144	46	34	28	128	50	104
78	103	19	101	114	93	9
90	98	72	107	67	43	112
135	64	99	91	31	41	94
68	67	136	50	84	78	98
125	72	16	69	25	35	2
136	38	68	69	127	50	121
19	136	25	125	72	119	91
115	143	148	112	126	15	54
104	145	130	23	64	10	76
91	137	29	146	26	109	93
97	145	59	117	36	120	6
22	23	21	100	119	2	57
48	60	26	136	115	63	72
74	90	39	119	15	2	72
18	141	33	62	120	6	65
95	13	17	92	107	87	26
149	101	134	61	1	40	30
18	28	122	23	87	93	104
19	5	83	97	49	18	73
21	107	97	139	135	34	43
25	67	41	121	148	40	82
79	93	26	135	125	128	21
121	11	80	37	42	21	138
19	93	109	100	72	125	52
23	107	77	47	7	118	143
73	79	49	70	85	128	81
93	90	149	80	149	72	6
31	56	84	52	7	64	42
74	27	47	38	111	25	70
96	106	119	105	36	17	119
92	85	49	146	108	71	94
24	57	146	22	139	138	26
30	72	29	49	49	35	61
59	91	137	23	4	71	85
110	105	126	39	54	142	48
145	116	41	41	78	112	64
65	93	123	64	145	60	101
42	111	113	84	91	143	22
145	13	42	36	53	62	43
32	84	81	14	40	107	16
75	82	92	16	66	55	52
16	63	55	113	142	4	57
52	125	133	97	86	141	14
34	148	81	40	96	6	51
23	33	105	99	75	113	90
56	89	106	73	35	149	79
109	113	89	30	109	78	119
73	28	109	108	96	101	92
54	86	72	106	89	121	147
110	147	96	10	121	86	105
140	113	146	147	37	127	64
141	46	70	77	14	30	131
22	33	77	119	36	137	47
37	18	57	140	109	54	62
127	129	135	7	82	88	145
83	118	20	54	55	54	97
37	76	148	125	97	107	127
113	72	14	66	29	17	11
32	99	58	149	113	149	37
6	134	143	105	32	102	87
148	128	111	25	11	41	98
126	77	29	81	24	35	8
80	140	111	86	124	139	16
123	76	60	80	52	31	124
8	45	69	121	34	13	37
111	97	3	60	148	105	76
122	64	67	133	142	28	130
27	43	66	43	128	149	11
118	75	33	46	55	53	77
49	44	41	140	55	27	92
24	86	91	74	43	65	88
95	142	17	139	134	11	83
131	115	101	125	89	105	77
123	74	1	55	45	67	111
59	26	47	61	60	102	133
81	93	67	17	46	127	64
112	128	145	2	95	124	88
85	79	94	2	91	7	49
114	65	31	56	3	77	98
28	33	124	104	25	124	142
121	121	103	33	28	59	4
133	145	58	132	19	52	22
147	11	118	130	139	72	36
86	3	44	75	94	142	8
54	3	131	84	36	7	56
19	147	71	129	144	104	117
95	44	147	35	24	120	137
2	53	92	8	1	144	106
118	71	144	135	135	81	41
57	85	137	97	86	86	128
15	139	125	68	113	20	47
133	116	123	131	29	146	73
128	19	43	143	101	82	121
29	76	38	93	74	66	53
57	69	62	97	129	110	88
42	11	34	100	24	110	126
115	125	136	34	148	42	21
111	92	56	99	85	126	140
87	136	105	145	76	18	78
27	37	19	31	148	129	78
110	16	133	68	86	6	35
121	65	133	113	3	106	92
38	37	130	34	41	119	12
140	80	25	38	65	138	24
72	132	82	89	120	4	99
14	6	57	90	128	16	148
8	20	20	1	148	124	57
88	68	115	43	121	113	46
95	13	117	150	41	29	13
5	106	77	3	27	35	80
60	148	98	52	33	22	53
34	34	42	56	112	93	97
87	110	135	110	58	100	101
148	120	17	54	12	62	65
27	75	112	67	90	94	60
114	10	5	117	26	50	141
108	48	61	40	35	105	108
57	51	28	34	91	127	24
144	71	16	7	53	70	100
126	148	87	61	133	80	44
36	113	108	32	134	77	116
49	114	19	89	54	85	45
91	11	115	122	101	82	133
72	66	115	41	29	134	128
106	46	139	30	113	101	24
147	130	17	48	35	146	18
46	45	93	27	56	40	110
41	4	113	115	39	132	12
30	47	102	60	71	95	121
148	92	44	95	142	118	82
62	110	9	28	57	110	138
133	8	99	25	78	44	121
145	111	133	82	19	76	20
102	65	80	141	125	47	32
142	139	139	5	136	103	10
47	145	58	110	29	75	123
144	128	32	114	43	25	53
129	29	73	123	27	30	113
101	92	8	81	52	29	137
82	117	55	107	127	14	109
23	27	37	60	77	33	43
1	102	53	71	130	117	136
48	47	81	63	1	2	11
83	79	102	128	30	2	136
88	144	142	101	60	88	39
6	38	75	31	127	142	21
112	104	19	25	117	123	95
46	62	72	61	129	37	25
73	43	20	1	47	140	50
46	59	121	77	38	4	35
146	132	70	118	46	18	18
9	28	112	3	54	145	107
121	20	76	60	137	128	36
130	57	58	132	120	133	76
125	132	12	51	106	68	29
78	17	8	106	142	50	61
37	75	145	63	92	97	18
33	71	58	35	108	2	9
144	137	147	81	118	28	128
101	119	139	13	17	66	125
99	118	120	60	86	50	70
54	119	124	22	7	40	120
10	42	147	58	98	72	7
49	64	146	121	34	85	108
83	5	62	144	101	102	45
27	102	67	128	43	25	94
57	20	110	6	51	10	48
129	102	131	117	60	40	137
42	66	57	5	77	122	73
